Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-02 00:00:00-03:00,77.02039328468464,78.07998928719915,76.89011389275029,77.6457290649414,12783800,0.0,0.0
2023-01-03 00:00:00-03:00,77.64572608996957,78.24500066785035,77.20277882487822,77.50675964355469,25332600,0.0,0.0
2023-01-04 00:00:00-03:00,77.55887834574689,77.86285917607027,76.38637044462288,77.6457290649414,26395300,0.0,0.0
2023-01-05 00:00:00-03:00,77.69783766395992,79.62595409840243,77.29831905724522,78.9485092163086,29085600,0.0,0.0
2023-01-06 00:00:00-03:00,79.03535878315697,80.54658246936522,79.03535878315697,80.19917297363281,31420600,0.0,0.0
2023-01-09 00:00:00-03:00,79.49566927501901,80.76370823392831,79.25248462896582,80.28602600097656,19285800,0.0,0.0
2023-01-10 00:00:00-03:00,80.32945519150849,81.5540722161743,80.19917579773559,81.2761459350586,19821100,0.0,0.0
2023-01-11 00:00:00-03:00,81.63223575237619,82.05781554647199,80.12969907516758,80.98953247070312,23834100,0.0,0.0
2023-01-12 00:00:00-03:00,81.18929717376645,81.90148370045364,80.720295320638,81.41510772705078,18058600,0.0,0.0
2023-01-13 00:00:00-03:00,81.37167573081345,81.88409956941062,81.08506241789406,81.48458099365234,16905800,0.0,0.0
2023-01-16 00:00:00-03:00,79.90387211001017,80.24259451602593,78.88770489196285,80.12100219726562,19563900,0.0,0.0
2023-01-17 00:00:00-03:00,80.34682667152103,80.97216244005693,79.75623251526879,80.01678466796875,18719500,0.0,0.0
2023-01-18 00:00:00-03:00,80.82450334538746,81.84067721217163,80.69423059118331,81.06768798828125,16737300,0.0,0.0
2023-01-19 00:00:00-03:00,81.46722346158865,81.96227986884332,81.05033071671266,81.41510772705078,21712500,0.0,0.0
2023-01-20 00:00:00-03:00,81.55406138650795,82.13596842496476,81.20665192467493,81.6322250366211,27103900,0.0,0.0
2023-01-23 00:00:00-03:00,81.94489604199526,82.24887684793642,81.38035647308477,81.90147399902344,13534300,0.0,0.0
2023-01-24 00:00:00-03:00,81.91014912732727,82.76998901367188,80.9460910435718,82.76998901367188,17439800,0.0,0.0
2023-01-25 00:00:00-03:00,82.68313824283591,83.72536668364894,82.30967421114438,83.5516586303711,18282900,0.0,0.0
2023-01-26 00:00:00-03:00,83.81222479684013,85.11500549316406,83.71668701567354,85.11500549316406,26876000,0.0,0.0
2023-01-27 00:00:00-03:00,84.98471661405739,85.36686769607599,82.36178802040716,82.78736114501953,34682400,0.0,0.0
2023-01-30 00:00:00-03:00,83.29111796478287,83.63852749291601,81.80594869264216,82.49208068847656,23820000,0.0,0.0
