Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-02 00:00:00-03:00,22.161717847805374,22.25243337015989,21.807929213902906,22.21614646911621,23340700,0.01765,0.0
2023-01-03 00:00:00-03:00,22.21614371956379,22.361287845265565,21.617423768480336,21.753496170043945,29873800,0.0,0.0
2023-01-04 00:00:00-03:00,21.82607116077991,22.243361875841344,21.66278356489738,21.816999435424805,29881500,0.0,0.0
2023-01-05 00:00:00-03:00,21.862358819624404,22.597151296298073,21.789786744523976,22.497364044189453,36322800,0.0,0.0
2023-01-06 00:00:00-03:00,22.615292992492474,22.96000988990277,22.497362298197512,22.88743782043457,37628200,0.0,0.0
2023-01-09 00:00:00-03:00,22.678797609216165,23.277517727679076,22.57901034605403,23.050729751586914,25669400,0.0,0.0
2023-01-10 00:00:00-03:00,22.796726167262197,23.58594907055047,22.606225101445492,23.4952335357666,31389400,0.0,0.0
2023-01-11 00:00:00-03:00,23.477089436877666,24.021380900351897,23.36823218233574,23.903451919555664,34195600,0.0,0.0
2023-01-12 00:00:00-03:00,23.132369997449526,23.867162442308967,23.041654474938003,23.56780242919922,51025400,0.0,0.0
2023-01-13 00:00:00-03:00,23.232160538540843,23.486161961273773,22.80579804137356,23.44987678527832,20763800,0.0,0.0
2023-01-16 00:00:00-03:00,23.359160875497647,23.44987640941464,22.94187184183635,23.195873260498047,24481400,0.0,0.0
2023-01-17 00:00:00-03:00,23.277515166590604,23.72201934319446,23.123299290605203,23.67666244506836,32299700,0.0,0.0
2023-01-18 00:00:00-03:00,23.92159231060175,24.166521967102653,23.767376444524697,24.1030216217041,39724600,0.0,0.0
2023-01-19 00:00:00-03:00,23.794589889549997,24.18466541728928,23.62223230354096,24.1030216217041,35493000,0.0,0.0
2023-01-20 00:00:00-03:00,24.18466697115066,24.202810422503,23.613162095589917,23.67666244506836,33536100,0.0,0.0
2023-01-23 00:00:00-03:00,23.622231050373898,23.740160009821526,22.860223485506705,22.950937271118164,45898100,0.0,0.0
2023-01-24 00:00:00-03:00,23.123295241710686,23.613157960920315,22.987222840903936,23.159582138061523,30342700,0.0,0.0
2023-01-25 00:00:00-03:00,23.1595881107447,23.359160901379283,22.696940444484852,23.24123191833496,38490200,0.0,0.0
2023-01-26 00:00:00-03:00,23.268441626403725,23.350085420867796,22.89650955395835,23.105154037475586,29887200,0.0,0.0
2023-01-27 00:00:00-03:00,23.050723985369853,23.09608087714013,22.51550435725897,22.615291595458984,30331300,0.0,0.0
