Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-02 00:00:00-03:00,40.15093472693484,40.35734385819541,39.315482229328246,39.8953857421875,7446100,0.0,0.0
2023-01-03 00:00:00-03:00,39.610349932164944,40.4851188634499,38.89284278909508,39.14839553833008,16503800,0.0,0.0
2023-01-04 00:00:00-03:00,40.78981158753891,41.01587515363625,39.84624094224133,40.20008087158203,15637400,0.0,0.0
2023-01-05 00:00:00-03:00,40.190253236642754,40.42614779224996,40.00350603595726,40.27871322631836,10605400,0.0,0.0
2023-01-06 00:00:00-03:00,40.27871216975846,41.13382288124753,40.16076676975709,40.298370361328125,9181000,0.0,0.0
2023-01-09 00:00:00-03:00,40.29836964638864,41.16331131302583,40.04282065934997,40.59323501586914,8184900,0.0,0.0
2023-01-10 00:00:00-03:00,40.160764490673856,40.750495206630724,39.394113810046626,40.20008087158203,14765300,0.0,0.0
2023-01-11 00:00:00-03:00,40.17059247868785,42.14619753878034,39.87572711507575,42.0184211730957,10685800,0.0,0.0
2023-01-12 00:00:00-03:00,42.018422300773,42.71627122158082,41.46800419101967,41.64492416381836,8730800,0.0,0.0
2023-01-13 00:00:00-03:00,41.074851735845634,41.468004315925114,40.711180818765904,40.868446350097656,9953700,0.0,0.0
2023-01-16 00:00:00-03:00,40.6718666068955,41.123993743677566,40.06247394488506,40.1214485168457,8996500,0.0,0.0
2023-01-17 00:00:00-03:00,40.28854386818801,41.11416918194837,40.101792919610226,40.84878921508789,10807100,0.0,0.0
2023-01-18 00:00:00-03:00,41.23211475078259,41.438520142703,40.64238023890276,40.986392974853516,7314400,0.0,0.0
2023-01-19 00:00:00-03:00,40.50477664428915,41.24194197207639,40.150936687044606,40.986392974853516,8510400,0.0,0.0
2023-01-20 00:00:00-03:00,40.83895857779161,40.97656217297216,39.95436243045231,40.27871322631836,12123500,0.0,0.0
2023-01-23 00:00:00-03:00,40.2983729588734,40.84879111005298,40.05265117253881,40.18042755126953,11412800,0.0,0.0
2023-01-24 00:00:00-03:00,40.42614698985908,41.05519412643707,40.327856031383334,40.92741775512695,7517700,0.0,0.0
2023-01-25 00:00:00-03:00,41.26160136539394,42.067568513953354,40.5932378154544,41.949623107910156,8243200,0.0,0.0
2023-01-26 00:00:00-03:00,41.93979213691339,42.3034630754566,41.86116311602354,41.949623107910156,11768700,0.0,0.0
2023-01-27 00:00:00-03:00,41.80218565533081,41.80218565533081,40.563749603746075,40.59323501586914,8572600,0.0,0.0
2023-01-30 00:00:00-03:00,40.779987415392924,41.055194603489475,39.72829476927383,40.00350570678711,10044100,0.0,0.0
2023-01-31 00:00:00-03:00,40.013331786585795,40.435973527344125,39.56120463349159,39.95436096191406,11832100,0.0,0.0
2023-02-01 00:00:00-03:00,39.86590318657351,40.25905578738479,38.41123068979645,39.13856506347656,16571000,0.0,0.0
2023-02-02 00:00:00-03:00,38.922326568893205,40.052648201966896,38.16550682260034,38.33259582519531,15945600,0.0,0.0
2023-02-03 00:00:00-03:00,38.28345202094045,38.38173922790309,37.32022314492343,37.349708557128906,9011400,0.0,0.0
2023-02-06 00:00:00-03:00,37.5167978139583,37.634746962415434,37.01552705597366,37.556114196777344,7030200,0.0,0.0
2023-02-07 00:00:00-03:00,37.65440392958897,37.66423115026591,36.003153399041494,36.239044189453125,15409200,0.0,0.0
2023-02-08 00:00:00-03:00,36.39630704083351,36.65185977897747,35.93435266704756,36.64202880859375,13457000,0.0,0.0
2023-02-09 00:00:00-03:00,36.68134690551404,36.779634117444715,35.66897437484426,35.836063385009766,9929200,0.0,0.0
2023-02-10 00:00:00-03:00,35.51171273947878,36.62237248687613,35.51171273947878,36.39630889892578,8852500,0.0,0.0
2023-02-13 00:00:00-03:00,36.189901386217855,36.592884932366395,35.77709061917541,36.01298141479492,4832000,0.0,0.0
2023-02-14 00:00:00-03:00,36.10144074352434,36.13092615508605,34.30275939934614,34.68608474731445,15987600,0.0,0.0
2023-02-15 00:00:00-03:00,34.35190367737896,35.600170700067736,33.94892013063822,35.23649978637695,17316900,0.0,0.0
2023-02-16 00:00:00-03:00,35.236501074119865,35.35445022583008,33.8506304115671,35.35445022583008,15698600,0.0,0.0
