Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-02 00:00:00-03:00,23.860000610351562,23.860000610351562,22.889999389648438,23.219999313354492,1345700,0.0,0.0
2023-01-03 00:00:00-03:00,23.139999389648438,23.799999237060547,22.450000762939453,22.459999084472656,3033700,0.0,0.0
2023-01-04 00:00:00-03:00,22.549999237060547,22.899999618530273,22.329999923706055,22.40999984741211,2553200,0.0,0.0
2023-01-05 00:00:00-03:00,22.600000381469727,23.329999923706055,22.059999465942383,23.09000015258789,2609800,0.0,0.0
2023-01-06 00:00:00-03:00,23.18000030517578,23.700000762939453,23.040000915527344,23.229999542236328,2042100,0.0,0.0
2023-01-09 00:00:00-03:00,23.020000457763672,23.700000762939453,22.700000762939453,23.389999389648438,2023200,0.0,0.0
2023-01-10 00:00:00-03:00,23.299999237060547,23.299999237060547,22.84000015258789,23.049999237060547,1936300,0.0,0.0
2023-01-11 00:00:00-03:00,23.139999389648438,23.889999389648438,22.860000610351562,23.760000228881836,2572500,0.0,0.0
2023-01-12 00:00:00-03:00,23.760000228881836,24.329999923706055,23.34000015258789,23.90999984741211,2680000,0.0,0.0
2023-01-13 00:00:00-03:00,23.700000762939453,23.739999771118164,23.059999465942383,23.3799991607666,1908200,0.0,0.0
2023-01-16 00:00:00-03:00,23.450000762939453,23.59000015258789,22.350000381469727,22.520000457763672,1962800,0.0,0.0
2023-01-17 00:00:00-03:00,22.600000381469727,23.149999618530273,22.360000610351562,22.959999084472656,2520300,0.0,0.0
2023-01-18 00:00:00-03:00,23.200000762939453,23.34000015258789,22.530000686645508,22.579999923706055,5225700,0.0,0.0
2023-01-19 00:00:00-03:00,22.5,22.579999923706055,21.950000762939453,21.950000762939453,4029400,0.0,0.0
2023-01-20 00:00:00-03:00,21.889999389648438,21.889999389648438,21.309999465942383,21.459999084472656,4968500,0.0,0.0
2023-01-23 00:00:00-03:00,21.5,22.280000686645508,21.40999984741211,21.65999984741211,6811100,0.0,0.0
2023-01-24 00:00:00-03:00,21.65999984741211,23.010000228881836,21.5,22.889999389648438,3750600,0.0,0.0
2023-01-25 00:00:00-03:00,22.8799991607666,23.5,22.559999465942383,22.649999618530273,2894600,0.0,0.0
2023-01-26 00:00:00-03:00,22.649999618530273,22.950000762939453,22.360000610351562,22.729999542236328,2942400,0.0,0.0
2023-01-27 00:00:00-03:00,22.510000228881836,23.190000534057617,22.270000457763672,22.899999618530273,3110200,0.0,0.0
2023-01-30 00:00:00-03:00,22.989999771118164,23.43000030517578,22.649999618530273,22.719999313354492,2082500,0.0,0.0
2023-01-31 00:00:00-03:00,22.719999313354492,23.479999542236328,22.649999618530273,23.329999923706055,2586000,0.0,0.0
2023-02-01 00:00:00-03:00,23.299999237060547,23.8700008392334,23.170000076293945,23.799999237060547,2049300,0.0,0.0
2023-02-02 00:00:00-03:00,23.670000076293945,23.950000762939453,22.450000762939453,22.450000762939453,2993500,0.0,0.0
2023-02-03 00:00:00-03:00,22.420000076293945,22.799999237060547,21.979999542236328,22.020000457763672,2855700,0.0,0.0
2023-02-06 00:00:00-03:00,22.010000228881836,22.18000030517578,21.6299991607666,21.989999771118164,2237100,0.0,0.0
2023-02-07 00:00:00-03:00,22.040000915527344,22.43000030517578,21.770000457763672,22.1299991607666,2703300,0.0,0.0
2023-02-08 00:00:00-03:00,22.290000915527344,22.649999618530273,21.809999465942383,22.540000915527344,2783200,0.0,0.0
2023-02-09 00:00:00-03:00,22.540000915527344,22.6200008392334,22.049999237060547,22.15999984741211,4280100,0.0,0.0
2023-02-10 00:00:00-03:00,22.0,22.290000915527344,21.739999771118164,22.049999237060547,4013400,0.0,0.0
2023-02-13 00:00:00-03:00,22.18000030517578,22.190000534057617,21.56999969482422,21.709999084472656,2320000,0.0,0.0
2023-02-14 00:00:00-03:00,21.780000686645508,21.780000686645508,20.6299991607666,20.6299991607666,6413400,0.0,0.0
2023-02-15 00:00:00-03:00,20.600000381469727,20.860000610351562,20.139999389648438,20.489999771118164,3725300,0.0,0.0
2023-02-16 00:00:00-03:00,20.399999618530273,20.6200008392334,20.1200008392334,20.299999237060547,3154700,0.0,0.0
2023-02-17 00:00:00-03:00,20.229999542236328,20.309999465942383,20.010000228881836,20.059999465942383,2810800,0.0,0.0
2023-02-22 00:00:00-03:00,20.059999465942383,20.100000381469727,19.530000686645508,19.84000015258789,2253300,0.0,0.0
2023-02-23 00:00:00-03:00,19.850000381469727,20.270000457763672,19.700000762939453,20.1299991607666,2677800,0.0,0.0
2023-02-24 00:00:00-03:00,20.040000915527344,20.15999984741211,19.780000686645508,19.8700008392334,2594700,0.0,0.0
2023-02-27 00:00:00-03:00,19.8700008392334,20.229999542236328,19.559999465942383,19.860000610351562,3815900,0.0,0.0
2023-02-28 00:00:00-03:00,19.979999542236328,20.559999465942383,19.760000228881836,20.1200008392334,33109800,0.0,0.0
2023-03-01 00:00:00-03:00,20.1200008392334,20.479999542236328,19.079999923706055,19.75,4660300,0.0,0.0
2023-03-02 00:00:00-03:00,19.65999984741211,20.549999237060547,19.450000762939453,20.469999313354492,3911900,0.0,0.0
2023-03-03 00:00:00-03:00,20.510000228881836,21.40999984741211,20.34000015258789,20.440000534057617,3254200,0.0,0.0
2023-03-06 00:00:00-03:00,20.459999084472656,21.020000457763672,20.260000228881836,20.68000030517578,1755700,0.0,0.0
2023-03-07 00:00:00-03:00,20.440000534057617,21.09000015258789,19.899999618530273,20.43000030517578,3961300,0.0,0.0
2023-03-08 00:00:00-03:00,20.459999084472656,21.030000686645508,20.329999923706055,20.68000030517578,2709000,0.0,0.0
2023-03-09 00:00:00-03:00,20.459999084472656,20.93000030517578,20.31999969482422,20.5,2925200,0.0,0.0
2023-03-10 00:00:00-03:00,20.31999969482422,20.31999969482422,19.350000381469727,19.3799991607666,4683900,0.0,0.0
2023-03-13 00:00:00-03:00,19.010000228881836,19.299999237060547,18.719999313354492,18.93000030517578,3073900,0.0,0.0
2023-03-14 00:00:00-03:00,18.940000534057617,19.059999465942383,18.40999984741211,18.479999542236328,2729200,0.0,0.0
2023-03-15 00:00:00-03:00,18.290000915527344,18.549999237060547,18.079999923706055,18.350000381469727,2418500,0.0,0.0
